"003-2886","CLIP DOC22_DOC24_","PA6 30%GF",""
"003-2887","HEXAGONAL NUT STS4","PA6 30%GF",""
"003-2888","PFL24_LD [S]LENS","PMMA",""
"003-2903","LD-S60 3LD","PMMA",""
"003-2908","PFL24-LD BODY GASKET","SILICONE 40SHORE,RAL7024",""
"003-2908-8","PFL24-LD BODY GASKET","(50/BOX)",""
"003-2918","LD-12 LENS MODULE[M]","PMMA",""
"003-2918-8","LD-12 LENS MODULE[M][-8]","",""
"003-2919","LD-6 LENS MODULE[M]","PMMA",""
"003-2920","LD-12 LENS MODULE[EES]","PMMA",""
"003-2921","LD-6 LENS MODULE[EES]","PMMA",""
"003-2922","LD-3 LENS MODULE[EES]","PMMA",""
"003-2923","LD-3 LENS MODULE[M]","PMMA",""
"003-2924","LD-24 LENS MODULE[EES]","PMMA",""
"003-2925","LD-24 LENS MODULE[M]","PMMA",""
"003-2932","PFL24_LD [A]LENS","PMMA",""
"003-2936","FLC131-LED LENS GASKET","SILICONE,40SHORE(+-5)",""
"003-2938","IO-180-6 FLC131-LD","PMMA, CLEAR",""
"003-2940","LD-1 LENS[EES]","",""
"003-2941","LD-1 LENS[M]","",""
"003-2943","FLC141-LED LENS GASKET","SILICONE,40SHORE(+-5)",""
"003-2944","FLC121-LED LENS GASKET","SILICONE,40 SHORE(+-5)",""
"003-2946","IO-180-6 FLC141-LD","PMMA, CLEAR",""
"003-2947","IO-180 FLC121-LED","PMMA, CLEAR",""
"003-2948","IO-180 FLC131-LED","PMMA, CLEAR",""
"003-2949","IO-180 FLC141-LED","PMMA, CLEAR",""
"003-2951","LD-R65 3LD","PMMA",""
"003-2952","LD-S65 3LD","PMMA",""
"003-2955","VFL53_-LD GASKET","SILICONE",""
"003-2956","VFL530 [S] LENS","PMMA, CLEAR",""
"003-2957","VFL530 [A] LENS","PMMA, CLEAR",""
"003-2962","LD-12 LENS MODULE[EE]","PMMA",""
"003-2963","LD-1 LENS[EE]","",""
"003-2964","LD-3 LENS MODULE[EE]","PMMA",""
"003-2965","LD-6 LENS MODULE[EE]","PMMA",""
"003-2966","LD-24 LENS MODULE[EE]","PMMA",""
"003-2991","VFL540-SE[S] LENS","PMMA",""
"003-2995","VFL540-SE-LD GASKET","SILICONE 40 SHORE,RAL7024",""
"003-2995-8","VFL540-SE-LD GASKET[-8]","(20/BOX)",""
"003-2997","LD-12 LENS MODULE[B]","PMMA",""
"003-2997-8","LD-12 LENS MODULE[B][-8]","( /BOX)",""
"003-2999","LD-6 LENS MODULE[B]","PMMA",""
"003-3000","LD-24 LENS MODULE[B]","PMMA",""
"003-3012","VFL540-SE[A] LENS","PMMA",""
"003-3052","ZA60_FT 55DEG LENS","",""
"003-3083","LENS X10","PMMA + 2,5% DF237H",""
"003-3088","VLR_ GASKET","SILICONE",""
"003-3105","LD-P65 3LD","",""
"003-3106","LSM300[X] L=170 COVER","",""
"003-3144","LENS X30","PMMA + 5% DF237H",""
"003-3145","LENS A10 X15","PMMA + 5% DF237H",""
"003-3151","IO-20 (DIA 191)","PMMA, CLEAR",""
"003-3153","IO-20 (DIA 191)","60*10DEG DIFFUSER",""
"003-3159","DOUBLE REFRACTION LENS","PMMA, CLEAR",""
"003-3160","PRISMENLINSE","FLC121 LED",""
"003-3161","LSD FOLIE 60*10","FLC121 LED",""
"003-3162","PRISMENLINSE","FLC131 LED",""
"003-3163","LSD FOLIE 60*10","FLC131 LED",""
"003-3164","PRISMENLINSE","FLC141 LED",""
"003-3165","LSD FOLIE 60*10","FLC141 LED",""
"003-3167","LENS X15","PMMA + 7,5% DF237H",""
"003-3176","LENS X60","PMMA + 5% DF237H + 0,3% WHITE",""
"003-3245","VLR120-LA10 MOUNTING LSD","M-000,S-000 CLEAR,",""
"003-3246","VLR130-LA10 MOUNTING LSD","M-000,S-000 CLEAR,",""
"003-3247","VLR140-LA10 MOUNTING LSD","M-000,S-000 CLEAR,",""
"003-3248","VLR120-LA10  LSD","60*10DEG DIFFUSER",""
"003-3249","VLR130-LA10  LSD","60*10DEG DIFFUSER",""
"003-3250","VLR140-LA10  LSD","60*10DEG DIFFUSER",""
"003-3252","ETV110-LA10 MOUNTING LSD","M-000,S-000 CLEAR,",""
"003-3253","ETV120-LA10 MOUNTING LSD","M-000,S-000 CLEAR,",""
"003-3254","ETV130-LA10 MOUNTING LSD","M-000,S-000 CLEAR,",""
"003-3255","ETV140-LA10 MOUNTING LSD","M-000,S-000 CLEAR,",""
"003-3256","ETV110-LA10  LSD","60*10DEG DIFFUSER",""
"003-3257","ETV120-LA10  LSD","60*10DEG DIFFUSER",""
"003-3258","ETV130-LA10  LSD","60*10DEG DIFFUSER",""
"003-3259","ETV140-LA10  LSD","60*10DEG DIFFUSER",""
"003-3260","ETV_ GASKET","SILICONE",""
"003-3264","ETV_ GEARBOX GASKET","SILICONE",""
"003-3265","ETV_ GEARBOX COVER","PC",""
"003-3266","ETV_ GEARBOX COVER WITH CABLE ENTRY","PC",""
"003-3275","FLC240 LENS HOLDER","",""
"003-3276","LINSE [E] FLC200","",""
"003-3277","LINSE [EE] FLC200","",""
"003-3278","LINSE [M] FLC200","",""
"003-3281","ZFY230 COVER","PMMA",""
"003-3286","IO-180 LINEAR SPREADER LENS","FOR FLC240-LED",""
"003-3288","IO-180 LINEAR SPREADER LENS","FOR FLC260-LED",""
"003-3290","IO-20 (DIA 288.5)","PRISMATIC LENS",""
"003-3291","IO-20 (DIA 288.5)","PRISMATIC LENS",""
"003-3293","IO-20 (DIA 288.5)","WALLWASH LENS 60*10DEG",""
"003-3294","IO-20 (DIA 288.5)","WALLWASH LENS 60*10DEG",""
"003-3297","ZFY23_INSULATING PAD","BLACK, 65-70 SHORE, ADHESIVE 1SIDE",""
"003-3300","LINSE [B] FLC200","",""
"003-3302","O-RING ID163*5","NBR SHORE A70",""
"003-3303","O-RING ID136*3","NBR SHORE 70",""
"003-3310","LINSE [EE]-CC FLC200","",""
"003-3321","FLC260 LENS HOLDER","",""
"003-7036","FL10...[ .P0]LENS","TEMPERED GLASS",""
"003-7099","PFL260 LENS","",""
"003-7099-8","PFL260 LENS[-8]","",""
"003-7142","ZPY150 LENS","",""
"003-7144","ETC119 LENS","-",""
"003-7174","IO-180 ETC114 LENS","LINEAR SPREAD LENS,SAND.",""
"003-7176","PFL240 LENS","TEMPERED GLASS CLEAR",""
"003-7176-8","PFL240 LENS","(10/BOX)",""
"003-7187","IF-BLUE-FLC210,D=49,T=3.3","DICHROIC COLOUR FILTER",""
"003-7188","IF-GREEN-FLC210,D=49,T3.3","DICHROIC COLOUR FILTER",""
"003-7189","IF-YELLOW-FLC210,D49,T3.3","DICHROIC COLOUR FILTER",""
"003-7190","IF-RED-FLC210,D=49,T=3.3","DICHROIC COLOUR FILTER",""
"003-7199","ETC140 P6 LENS","",""
"003-7217","ETC110 LENS","-",""
"003-7218","IO-20-ETC140 LENS","TEMPERED GLASS",""
"003-7223","OF054-360 DIFFUSER LENS","PATTERN597,TEMPERED GLASS",""
"003-7233","IO-180-ETC120","LINEAR SPREAD LENS",""
"003-7235","IO-180-ETC140 LENS","LINEAR SPREAD LENS",""
"003-7237","IO-360-ETC120","FLOOD LENS",""
"003-7239","IO-360-ETC140 LENS","FLOOD LENS",""
"003-7241","IF-RED-ETC120","BOROFLOAT DICHROIC,RED",""
"003-7243","IF-RED-ETC140 LENS","DICHROIC FILTER",""
"003-7245","IF-GREEN-ETC120","BOROFLOAT DICHROIC,GREEN",""
"003-7247","IF-GREEN-ETC140 LENS","DICHROIC FILTER",""
"003-7249","IF-BLUE-ETC120","BOROFLOAT DICHROIC,BLUE",""
"003-7251","IF-BLUE-ETC140 LENS","DICHROIC FILTER",""
"003-7253","IF-YELLOW-ETC120","BOROFLOAT DICHROIC,YELLOW",""
"003-7255","IF-YELLOW-ETC140 LENS","DICHROIC FILTER",""
"003-7299","ETC140 LENS","",""
"003-7303","CRO11_ P20 LENS","",""
"003-7304","CRO11_ P6 LENS","TEMPERED GLASS",""
"003-7306","FLC260 LENS","TEMP.GLASS 3.3MM",""
"003-7307","ETC130 LENS","",""
"003-7339","ETC130 ASC LENS","ANTI-SLIP COAT FOR ETC130",""
"003-7340","ETC140 ASC LENS","ANTI SLIP COATING",""
"003-7343","ETC120 ASC LENS","ANTI SLIP COATING",""
"003-7357","SPREAD LENS 86*100*5MM","TEMPERED GLASS",""
"003-7363","ETC139 ASC LENS","ANTI-SLIP COAT FOR ETC139",""
"003-7365","ETC140 LENS","",""
"003-7365-8","ETC140 LENS","(  /BOX)",""
"003-7366","ETC130 LENS","",""
"003-7366-8","ETC130 LENS[-8]","(  /BOX)",""
"003-7367","ETC120 LENS","",""
"003-7367-8","ETC120 LENS[-8]","(10/BOX)",""
"003-7391","ETC129 LENS","",""
"003-7392","ETC139 LENS","",""
"003-7401","IO-180-RTC130,5*159","TEMPERED GLASS",""
"003-7402","IO-180-RTC140,5*220","TEMPERED GLASS",""
"003-7426","UDN300 CONVEX","PRECISION LENS",""
"003-7432","IF-RED-FLC250,DIA254MM","DICHROIC COLOUR FILTER",""
"003-7433","IF-GREEN-FLC250,DIA254MM","DICHROIC COLOUR FILTER",""
"003-7434","IF-BLUE-FLC250,DIA254MM","DICHROIC COLOUR FILTER",""
"003-7435","IF-YELLOW-FLC250,DIA254MM","DICHROIC COLOUR FILTER",""
"003-7437","IO-180-FLC250,DIA252","LINEAR SPREAD LENS",""
"003-7438","IO-360-FLC250,DIA252","FLOOD LENS",""
"003-7441","FLC260 LENS","BOROFLOAT 3.8MM",""
"003-7498","IO-6-ETC12_","DIRECTIONAL LENS",""
"003-7499","IO-20-ETC12_","DIRECTIONAL LENS",""
"003-7522","EFC120[X] GLASS","BOROFLOAT",""
"003-7530","OLV340 DG LENS","ESG GLASS",""
"003-7566","RFL540-LD LENS","TEMPERED GLASS,EXTRA WHIE",""
"003-7566-8","RFL540-LD LENS","(  /BOX)",""
"003-7579","EFL540 LENS","TEMPERED GLASS,CLEAR",""
"003-7605","RFL544-LD LENS","ORNAMENT 550",""
"003-7661","EFL540_S70 LENS","",""
"003-7730","ETV110 GLASS LENS","TEMPERED GLASS EXTRA CLEAR, C/W SCREEN BLACK",""
"003-7731","ETV120 GLASS LENS","TEMPERED GLASS EXTRA CLEAR, C/W SCREEN BLACK",""
"003-7732","ETV130 GLASS LENS","TEMPERED GLASS EXTRA CLEAR, C/W SCREEN BLACK",""
"003-7733","ETV140 GLASS LENS","TEMPERED GLASS EXTRA CLEAR, C/W SCREEN BLACK",""
"003-7745","FLC240-CC LENS","TEMPERED GLASS, PATTERN #551",""
"003-7747","FLC260-CC LENS","TEMPERED GLASS, PATTERN #551",""
"003-7749","FLC240 COVER LENS","TEMPERED GLASS",""
"003-7754","FLC260 COVER LENS","TEMPERED GLASS",""
"003-7783","FLC240 COVER LENS","TEMPERED GLASS",""
"003-7784","FLC260 COVER LENS","TEMPERED GLASS",""
"003-8122","ETT12_LED HOLDER","ALU 6063",""
"003-8122-1","ETT12_LED HOLDER","ALU 6063-T5,FINISHED",""
"003-8122RAW","ETT12_LED HOLDER","ALU 6063-T5",""
"003-8123","ETT13_LED HOLDER","ALU 6063",""
"003-8123-1","ETT13_LED HOLDER","ALU 6063-T5,FINISHED",""
"003-8123RAW","ETT13_LED HOLDER","ALU 6063-T5",""
"003-8124","ETT14_LED HOLDER","ALU 6063",""
"003-8124-1","ETT14_LED HOLDER","ALU 6063-T5,FINISHED",""
"003-8124-8","ETT14_LED HOLDER","(5/BOX)",""
"003-8124RAW","ETT14_LED HOLDER","ALU 6063-T5",""
"003-8125","ETT15_LED HOLDER","ALU 6063",""
"003-8125-1","ETT15_LED HOLDER","ALU 6063-T5,FINSIHED",""
"003-8125-9","ETT15_LED HOLDER[-9]","( /BOX)",""
"003-8125RAW","ETT15_LED HOLDER","ALU 6063",""
"003-8126","ETT16_LED HOLDER","ALU 6063-T5",""
"003-8126-1","ETT16_LED HOLDER","ALU 6063-T5,FINISHED",""
"003-8126-8","ETT16_LED HOLDER[-8]","(5/BOX)",""
"003-8126RAW","ETT16_LED HOLDER","ALU 6063-T5",""
"004-0068","EK70","CABLE CONNECTING BOX",""
"004-0818","PG13.5,GLAND,POLYAM,SMALL","BLACK,IP68,STRAINRELIEF",""
"004-0819","SEM-FASTLOCK PG13.5","",""
"004-0821","CORRUGATED HOSE,PA6,NW14","POLYMIDE 6,ART.NO.1200143",""
"004-0844","FLEXIBLE CONDUITGLAND","REPLACED BY 011-7911",""
"004-0945","ETC11_-3/8/RGB","R4/R6",""
"004-0986","ETC11_-24/W LED-BOARD","R6/R4 NSPW-500BS20",""
"004-1037","ETC11_24/W SMD-BOARD","24 SMD 120DEG",""
"004-1093","ETC11_-24/B LED-BOARD","R6 NSPW-500S 15",""
"004-1094","ETC11_-24/G LED-BOARD","R6 NSPG-500S 15",""
"004-1098","ETC11_-24/Y LED-BOARD","R6 HLMP-EL16-UX000",""
"004-1099","ETC11_-24/R LED-BOARD","R6 HLMP-ED16-TW000",""
"004-1105","ETC11_-3/8/RGB LED-BOARD","R6 15",""
"004-1106","ETC11_-3/8/RYG LED-BOARD","R6 15",""
"004-1107","ETC11_-3/8/RYB LED-BOARD","R6 15",""
"004-1115","PG13.5 ECA ADAPTER,BLACK","SCHLEMMER, 5019 002",""
"004-1117","CIRCLIPS FORPG13.5CONDUIT","",""
"004-1424","GASKET RING PG13.5,CONDUI","",""
"004-1448","IP67 MAINS PLUG,LUMBERG","C/W SILI.CABLES,3*1.5SQMM",""
"004-1479","MINIATURE 4-POLE TERMINAL","",""
"004-1499","LED-BOARD RTC119-12/W","ON-OFF, 12SMD 120DEG",""
"004-1500","LED-BOARD RTC119-12/R","ON-OFF, 12SMD 120DEG",""
"004-1501","LED-BOARD RTC119-12/G","ON-OFF, 12SMD 120DEG",""
"004-1502","LED-BOARD RTC119-12/B","ON-OFF, 12SMD 120DEG",""
"004-1503","LED-BOARD RTC119-12/Y","ON-OFF, 12SMD 120DEG",""
"004-1504","LED-BOARD RTC119-12/RGB","ON-OFF, 12SMD 120DEG",""
"004-1554","ECG HI 20 220-240V.","50-60HZ.",""
"004-1816","SILI. PG13.5 PACKING RING","RAL7038 GRAY,30 SHORE",""
"004-1816-8","SILI. PG13.5 PACKING RING","[-8]( /BOX)",""
"004-1816D8","SILI. PG13.5 PACKING RING","[-8]( /BOX)",""
"004-1901","LED CONV.66W,2*700MA","90-264VAC,50-60HZ,12-48V",""
"004-1939","CONDUIT NW13","BLACK,PA6,OD15.8,ID12.7",""
"004-1940","SEM-FAST LOCK PG13.5","BLACK,PA6,NW12+13",""
"004-2075","FLC21_LED BOARD,WW[30]","",""
"004-2076","FLC21_LED BOARD,NW[40]","",""
"004-2077","FLC21_LED BOARD,CW[50]","",""
"004-2078","FLC21_LED BOARD,RED","",""
"004-2079","FLC21_LED BOARD,GREEN","",""
"004-2080","FLC21_LED BOARD,BLUE","",""
"004-2081","FLC21_LED BOARD,YELLOW","",""
"004-2101","PCB L272*33-LED-9/4K/XPG","4000K",""
"004-2104","PCB L182*33-LED-6/3K/XPG","3000K",""
"004-2104-8","PCB L182*33-LED-6/3K/XPG","(100/BOX)",""
"004-2105","PCB L272*33-LED-9/3K/XPG","3000K",""
"004-2123","ETC119_LED BOARD,WW[30]","",""
"004-2124","ETC119_LED BOARD,NW[40]","",""
"004-2125","ETC119_LED BOARD,CW[50]","",""
"004-2126","ETC119_LED BOARD,RED","",""
"004-2127","ETC119_LED BOARD,GREEN","",""
"004-2128","ETC119_LED BOARD,BLUE","",""
"004-2129","ETC119_LED BOARD,YELLOW","",""
"004-2147","PCB L182*33-LED-6/4K/XPG","4000K",""
"004-2152","PCB C94-LED-12/3K/XPG","",""
"004-2171","LED CONV.30W,2*350MA","90-264VAC,50-60HZ,12-48V",""
"004-2178","PCB C75-LED-6/5K","5000K",""
"004-2182","PCB C45-LED-3/5K","5000K",""
"004-2184","LD24 MCPCB WITH CREE XP-G","5000K",""
"004-2261","PCB L272*33-LED-9/4K/XM-L","4000K",""
"004-2262","PCB L182*33-LED-6/4K/XM-L","4000K",""
"004-2268","PCB L182*33-LED-6/3K/XM-L","3000K",""
"004-2269","PCB L272*33-LED-9/3K/XM-L","3000K",""
"004-2286","PCB C45-LED-1/3K/...","",""
"004-2287","PCB C45-LED-1/4K/...","",""
"004-2288","PCB C45-LED-1/5K/...","",""
"004-2301","PCB C149-LED-24/4K/XP-E2","AL, 100KOHM NTC",""
"004-2301-8","PCB C149-LED-24/4K/XP-E2","[-8](50/BOX)",""
"004-2302","PCB C149-LED-24/3K/XP-E2","AL, 100KOHM NTC",""
"004-2302-8","PCB C149-LED-24/3K/XP-E2","[-8](50/BOX)",""
"004-2303","PCB C75-LED-6/4K/XP-E2","AL, 100KOHM NTC",""
"004-2303-8","PCB C75-LED-6/4K/XPE[-8]","AL, 100KOHM NTC (100/BOX)",""
"004-2304","PCB C75-LED-6/3K/XP-E2","AL, 100KOHM NTC",""
"004-2304-8","PCB C75-LED-6/3K/XPE[-8]","AL, 100KOHM NTC (100/BOX)",""
"004-2305","PCB C45-LED-3/4K","4000K",""
"004-2306","PCB C45-LED-3/3K","3000K",""
"004-2310","PCB C45-LED-1/R/...","",""
"004-2311","PCB C45-LED-1/G/...","",""
"004-2312","PCB C45-LED-1/B/...","",""
"004-2313","PCB C45-LED-1/A/...","",""
"004-2331","PCB C94-LED-12/3K/XP-E2","AL, 100KOHM NTC",""
"004-2331-8","PCB C94-LED-12/3K/XP-E2","[-8](100/BOX)",""
"004-2332","PCB C94-LED-12/4K/XP-E2","AL, 100KOHM NTC",""
"004-2332-8","PCB C94-LED-12/4K/XP-E2","[-8](100/BOX)",""
"004-2333","PCB C94-LED-12/R/XPE","",""
"004-2334","PCB C94-LED-12/G/XPE","",""
"004-2335","PCB C94-LED-12/B/XPE","",""
"004-2341","PCB C50-LED-3/4K/...","4000K",""
"004-2342","PCB C50-LED-3/3K/...","3000K",""
"004-2343","PCB C50-LED-3/R/XP-E","COLOUR-RED",""
"004-2344","PCB C50-LED-3/G/XP-E","COLOUR-GREEN",""
"004-2345","PCB C50-LED-3/B/XP-E","COLOUR-BLUE",""
"004-2346","PCB C50-LED-3/A/XP-E","COLOUR-AMBER",""
"004-2356","PCB L92*33-LED-3/3K/XP-G","",""
"004-2357","PCB L92*33-LED-3/4K/XP-G","",""
"004-2358","PCB L92*33-LED-3/5K/XP-G","",""
"004-2366","PCB L92*33-LED-3/3K/XML","3000K",""
"004-2367","PCB L92*33-LED-3/4K/XML","4000K",""
"004-2401","PCB C94-LED-12/A/XPE","",""
"004-2510","PG13.5 PACKING RING","SILI.,30SHORE[+-5,RAL7038",""
"004-2510D8","PG13.5 PACKING RING[-8]","(2000/BOX)(004-2510)",""
"004-2511","FLC131 KNUCKLE GASKET","SILI.,30SHORE+-5),RAL7038",""
"004-2511D8","FLC131 KHUCKER GASKET[-8]","(2000/BOX)(004-2511)",""
"004-2516","PG13.5 PACKING RING","SILICONE,30 SHORE[+-5]",""
"004-2516D8","PG13.5 PACKING RING[-8]","(2000/BOX)(004-2516)",""
"004-2569","PACKING RING D=15,1*D=5","SILICONE 30SHORE",""
"004-2569D8","PACKING RING D=15,1*D=5","[-8](2000/BOX)(004-2569)",""
"004-2660","LED CONV.33W 0.35A@12-94V,0.7A@12-47V","220-240Vac/50-60HZ",""
"004-2661","LED CONV.66W 0.7A@12-94V,1.05A@12-63V","220-240Vac,50-60HZ",""
"004-2662","LED CONV.126W 2x0.7A@24-94V,2x1.05A@24-63V","220-240Vac, 50-60Hz",""
"004-2728","LED CONV.33W 0.35-0.7A","220-240V/50-60HZ,1-10V",""
"004-2729","LED CONV.66W 0.7-1.05A","220-240V/50-60HZ,1-10V",""
"004-2736","LED CONV.33W 0.35-0.7A","220-240V/50-60HZ,BA-AV",""
"004-2738","LED CONV.66W 0.7-1.05A","220-240V/50-60HZ,BA-AV",""
"004-2739","LED CONV.126W 2x0.7A@24-94V,2x1.05A@24-63V","220-240Vac,50-60Hz,1-10V",""
"004-2764","PCB SOCKET","PTSM 0.5/3-P-2.5 WH",""
"004-2825","PCB L300*22.5-LED-60/3K/3014","MID POWER",""
"004-2826","PCB L300*22.5-LED-60/4K/3014","MID POWER",""
"004-2827","PCB L400*22.5-LED-80/3K/3014","MID POWER",""
"004-2828","PCB L400*22.5-LED-80/4K/3014","MID POWER",""
"004-2946","PCB L272*33-LED-9/3K/XPL","AL,",""
"004-2947","PCB L182*33-LED-6/3K/XPL","AL,",""
"004-2948","PCB L92*33-LED-3/3K/XPL","AL,",""
"004-2949","PCB L272*33-LED-9/4K/XPL","AL,",""
"004-2950","PCB L182*33-LED-6/4K/XPL","AL,100KOHM NTC",""
"004-2951","PCB L92*33-LED-3/4K/XPL","AL,100KOHM NTC",""
"004-2972","PCB L300x22.5-LED-32 RGBW","",""
"004-2974","PCB L182*33-LED-6/27K/XPG","2700K",""
"004-2975","PCB L272*33-LED-9/27K/XPG","2700K",""
"004-2976","PCB L92*33-LED-3/27K/XPG","2700K",""
"004-2995","PCB L100*101-LED-9/3K/XPL","AL,100KOHM NTC",""
"004-2996","PCB L100*101-LED-9/4K/XPL","AL,100KOHM NTC",""
"004-3003","PCB L182,5*117-LED-18/3K/XPL","AL,100KOHM NTC",""
"004-3004","PCB L182,5*117-LED-18/4K/XPL","AL,100KOHM NTC",""
"004-3022","PCB C149-LED-24/3K/XPL","AL,100KOHM NTC",""
"004-3084","LED CONV.66W,1.4A@12-42V","220-240Vac/50-60HZ",""
"004-3106","PCB C260-LED-24K/4K/XPL-HD","",""
"004-3107","PCB C260-LED-24K/3K/XPL-HD","",""
"004-3109","PCB C260-LED-24K RGBW","",""
"004-3136","PCB C306-LED-36K RGBW","",""
"004-3181","PCB L92x29-LED-3/3K/XPG","AL",""
"004-3182","PCB L92x29-LED-3/4K/XPG","AL",""
"004-3183","PCB L92x29-LED-3/3K/XPL","AL",""
"004-3184","PCB L92x29-LED-3/4K/XPL","AL",""
"004-3186","PCB L182x29-LED-6/3K/XPG","AL",""
"004-3187","PCB L182x29-LED-6/4K/XPG","AL",""
"004-3188","PCB L182x29-LED-6/3K/XPL","AL",""
"004-3189","PCB L182x29-LED-6/4K/XPL","AL",""
"004-3191","PCB L272x29-LED-9/3K/XPG","AL",""
"004-3192","PCB L272x29-LED-9/4K/XPG","AL",""
"004-3193","PCB L272x29-LED-9/3K/XPL","AL",""
"004-3194","PCB L272x29-LED-9/4K/XPL","AL",""
"004-3199","PCB C260-LED-24K/3K/XPL-HI","",""
"004-3200","PCB C260-LED-24K/4K/XPL-HI","",""
"004-3208","SWITCH 12A,125-250VAC","",""
"004-3211","PCB C305-LED-36K/3K/XPL-HD","",""
"004-3212","PCB C305-LED-36K/4K/XPL-HD","",""
"004-3213","PCB C305-LED-36K/3K/XPL-HI","",""
"004-3214","PCB C305-LED-36K/4K/XPL-HI","",""
"004-3276","LED CONV. 170W 0.6-1.4A, 46-127V, DALI","220-277Vac, 50-60Hz",""
"004-3279","LED CONV. 170W 0.6-1.4A, 46-127V","220-277Vac, 50-60Hz",""
"004-3305","PCB L400*22.5-LED-80/2.7K/3014","MID POWER",""
"004-3376","PCB L300*22.5-LED-60/2.7K/3014","MID POWER",""
"005-0039","POWDER RAL9006/PE/F/C/30","SILVER, FINE TEXTURE",""
"005-0193","POWDER RAL9007/PE/F/C/30","GREY ALUMINIUM",""
"005-0238","POWDER RAL9004/PE/F/C/30","BLACK",""
"005-0289","POWDER RAL9016/PE/F/C/30","WHITE",""
"005-0290","PRIMING COAT EP8040","LIGHT GREY MATT 15",""
"005-0481","EPOXY PRIMER","CORNELEP1570000",""
"005-0482","EPOXY PRIMER FOR STEEL","OBSOLETED",""
"005-0503","EPOXY PRIMER FOR STEEL","ANTI CORROSION PRIMER",""
"005-5106","SHRINK FOIL","1250*1050MM,150 UM",""
"006-0339","MODERN CLASSIC CD-ROM1999","",""
"006-0342","ZTY BOLLARD SERIES 1997","INTRODUCTION BROCHURE",""
"006-0355","WE-EF D PRICE LIST 1999","",""
"006-0378","PFL,PFA,FLA SERIES 2000","INTRODUCTION BROCHURE",""
"006-0380","INSTALLATION INSTRUCTION","FOR PFL",""
"006-0381","INSTALLATION INSTRUCTION","FOR PFA",""
"006-0382","INSTALLATION INSTRUCTION","FOR FLA",""
"006-0412","WE-EF CONCEPT CD-ROM 1999","",""
"006-0429","ETC100/109 SERIES 1999","INTRODUCTION BROCHURE",""
"006-0459","INSTALLATION INSTRUCTION","FOR ETC11_",""
"006-0466","LIGHTING SOLUTION BOOKLET","",""
"006-0534","INSTALLATION INSTRUCTION","FOR ETC+BET",""
"006-0535","INSTALLATION INSTRUCTION","FOR ETC",""
"006-0583","INSTALLATION INSTRUCTION","FOR CRO11_",""
"006-0614","FLC200 BROCHURES","",""
"006-0633","INSTALLATION INSTRUCTION","FOR RTC",""
"006-0644","INSTALLATION INSTRUCTION","FOR FLC25",""
"006-0650","INSTALLATION INSTRUCTION","FOR EFL540",""
"006-0723","INSTALLATION INSTRUCTION","FOR ETC110,119 LED ON-OFF",""
"006-0730","INSTALLATION INSTRUCTION","FOR ULC21_",""
"006-0772","INSTALLATION INSTRUCTION","FOR ETC+BET",""
"006-1294","INSTALLATION INSTRUCTION VLR100 LED","",""
"006-1340","INSTALLATION INSTRUCTION ETV100 LED","",""
"006-1348","INSTALLATION INSTRUCTION","FOR FLC240 & FLC260",""
"007-0015","FLC131-T-70/H[M. ]","OBSOLETED",""
"007-0035","ES-FLC131 GLARE SHIELD","OBSOLETED",""
"007-0036","ET-FLC131 FRAMING SNOOT","",""
"007-0037","EG-FLC131 WIRE GUARD","",""
"007-0062","CGB120","GEAR BOX, C/W GEAR TRAY",""
"007-0068","FLC141-T-150/H[M. ]","FLOODLIGHT,W/O GEAR",""
"007-0071","FLC141-T-150/H[M.ECG]","FLOODLIGHT,C/W ECG GEAR",""
"007-0136","ES-FLC141 GLARE SHIELD","",""
"007-0137","ET-FLC141 FRAMING SNOOT","",""
"007-0138","EG-FLC141 WIRE GUARD","",""
"010-0040","DOC25-BODY","CAST ALU LM6,RAW",""
"010-0175","BRACKET COVER DA 70*40","CAST ALU LM6",""
"010-0319","WALL FITTER BS","",""
"010-0320","POLE FITTER BS","",""
"010-0321","POLE COVER D=70","CAST ALU LM6,FINISHED.",""
"010-0341","DOOR-100,75*200 C/W HARDW","DOOR ASSY",""
"010-0341-2","DOOR-100,75*200 C/W HARDW","DOOR ASSY,COATED",""
"010-0546","EXTRUSION DB500.76","D=42*3.5",""
"010-0675","FLC26-GLASS CLIP","STAINL.SHEET 1.2MM",""
"010-0676","EXTRUSION BS0.500,L=630MM","70*40*2.5",""
"010-0698","EXTRUSION BS_/500,L=515MM","70*40*2.5",""
"010-0880","CLAMP FOR BA/BI BRACKET","CAST ALU LM6,FINISHED",""
"010-0880-2","CLAMP FOR BA/BI BRACKET","CAST ALU LM6,COATED",""
"010-0881","CW42 TOP PART","CAST ALU LM6,FINISHED",""
"010-0881-2","CW42 TOP PART","CAST ALU LM6,COATED",""
"010-0882","CW42 BOTTOM PART","CAST ALU LM6,FINISHED",""
"010-0882-2","CW42 BOTTOM PART","CAST ALU LM6,COATED",""
"010-0884","ZA60-CANOPY","",""
"010-0903","DOOR DIA=152.4","CAST ALU LM6",""
"010-0909","POST TOP FITTER BA1.76","",""
"010-0909-2","POST TOP FITTER BA1.76","COATED",""
"010-0910","AS-FITTER BA2.76","CAST ALU LM6,FINISHED",""
"010-0910-2","AS-FITTER BA2.76","CAST ALU LM6,COATED",""
"010-0913","CP42 TOP PART","CAST ALU LM6,FINISHED",""
"010-0913-2","CP42 TOP PART","CAST ALU LM6,COATED",""
